,ORIGIN,DEST,DEP_DEL15,Group
3249,LAS,BLV,0.17857142857142858,2
3250,LAS,BNA,0.33187134502923976,5
3251,LAS,BOI,0.31878230901780585,5
3252,LAS,BOS,0.33375474083438683,5
3253,LAS,BUF,0.4125,5
3254,LAS,BUR,0.3059636992221262,5
3255,LAS,BWI,0.32560483870967744,5
3256,LAS,BZN,0.28053204353083433,4
3257,LAS,CHS,0.05333333333333334,0
3258,LAS,CID,0.10084033613445378,1
3259,LAS,CLE,0.2837696335078534,4
3260,LAS,CLT,0.22787254586417766,3
3261,LAS,CMH,0.3313550939663699,5
3262,LAS,COS,0.3209764918625678,5
3263,LAS,CVG,0.1945080091533181,2
3264,LAS,DAL,0.31958762886597936,5
3265,LAS,DCA,0.26717557251908397,4
3266,LAS,DEN,0.2870798643231576,4
3267,LAS,DFW,0.2556903140056488,4
3268,LAS,DSM,0.33093525179856115,5
3269,LAS,DTW,0.21479782047605392,3
3270,LAS,ELP,0.28020756115641215,4
3271,LAS,EUG,0.2902033271719039,4
3272,LAS,EWR,0.24739103744628607,3
3273,LAS,FAR,0.1342281879194631,1
3274,LAS,FAT,0.3184476342371079,5
3275,LAS,FCA,0.3130434782608696,5
3276,LAS,FLL,0.4288443170964661,5
3277,LAS,FNT,0.38738738738738737,5
3278,LAS,FSD,0.14814814814814814,1
3279,LAS,FWA,0.08928571428571429,0
3280,LAS,GEG,0.3627450980392157,5
3281,LAS,GFK,0.16964285714285715,2
3282,LAS,GJT,0.24324324324324326,3
3283,LAS,GRI,0.16101694915254236,2
3284,LAS,GRR,0.330188679245283,5
3285,LAS,GTF,0.15384615384615385,2
3286,LAS,HNL,0.298938679245283,4
3287,LAS,HOU,0.3436936936936937,5
3288,LAS,IAD,0.20727272727272728,3
3289,LAS,IAH,0.22190766550522648,3
3290,LAS,ICT,0.2564102564102564,4
3291,LAS,IDA,0.15789473684210525,2
3292,LAS,IND,0.3020090732339598,5
3293,LAS,JFK,0.30034777110338284,5
3294,LAS,KOA,0.2759493670886076,4
3295,LAS,LAX,0.2621686319709194,4
3296,LAS,LBB,0.2824427480916031,4
3297,LAS,LEX,0.2,2
3298,LAS,LGA,0.2,2
3299,LAS,LGB,0.2852218871176217,4
3300,LAS,LIH,0.3426395939086294,5
3301,LAS,LIT,0.27807486631016043,4
3302,LAS,LRD,0.19166666666666668,2
3303,LAS,MAF,0.3870192307692308,5
3304,LAS,MCI,0.3120471014492754,5
3305,LAS,MCO,0.35557038025350235,5
3306,LAS,MDW,0.33479660520924787,5
3307,LAS,MEM,0.21503759398496242,3
3308,LAS,MFE,0.14325068870523416,1
3309,LAS,MFR,0.13513513513513514,1
3310,LAS,MIA,0.2903593839132915,4
3311,LAS,MKE,0.36801242236024845,5
3312,LAS,MLI,0.1504424778761062,2
3313,LAS,MOT,0.25,3
3314,LAS,MRY,0.3157894736842105,5
3315,LAS,MSO,0.325,5
3316,LAS,MSP,0.1797520661157025,2
3317,LAS,MSY,0.3333333333333333,5
3318,LAS,OAK,0.3274133989801301,5
3319,LAS,OGG,0.1997874601487779,2
3320,LAS,OKC,0.31431535269709543,5
3321,LAS,OMA,0.34232558139534885,5
3322,LAS,ONT,0.31897175959449675,5
3323,LAS,ORD,0.21906067877956806,3
3324,LAS,PAE,0.18716577540106952,2
3325,LAS,PDX,0.23488014075214428,3
3326,LAS,PHL,0.22729836435420192,3
3327,LAS,PHX,0.2790251916757941,4
3328,LAS,PIA,0.2682926829268293,4
3329,LAS,PIT,0.28861330326944756,4
3330,LAS,PSC,0.21656050955414013,3
3331,LAS,PSP,0.358604091456077,5
3332,LAS,PVU,0.5056179775280899,5
3333,LAS,RAP,0.17073170731707318,2
3334,LAS,RDM,0.5,5
3335,LAS,RDU,0.23857142857142857,3
3336,LAS,RFD,0.23008849557522124,3
3337,LAS,RIC,0.32642487046632124,5
3338,LAS,RNO,0.30324370465215533,5
3339,LAS,SAN,0.31099084096586177,5
3340,LAS,SAT,0.3007940214852872,5
3341,LAS,SBA,0.34535104364326374,5
3342,LAS,SBN,0.07894736842105263,0
3343,LAS,SCK,0.24843423799582465,3
3344,LAS,SDF,0.34229390681003585,5
3345,LAS,SEA,0.2245398773006135,3
3346,LAS,SFB,0.13043478260869565,1
3347,LAS,SFO,0.2635290259101345,4
3348,LAS,SGF,0.16,2
3349,LAS,SHV,0.18421052631578946,2
3350,LAS,SJC,0.2884998892089519,4
3351,LAS,SLC,0.2596094552929085,4
3352,LAS,SMF,0.3113854595336077,5
3353,LAS,SMX,0.25,3
3354,LAS,SNA,0.2954264524103832,4
3355,LAS,STL,0.3182674199623352,5
3356,LAS,TPA,0.3615604186489058,5
3357,LAS,TUL,0.2698961937716263,4
3358,LAS,TUS,0.32236286919831225,5
3359,LAS,TYS,0.25892857142857145,4
3360,LAS,VPS,0.30357142857142855,5
3361,LAS,XNA,0.225,3
3362,LAW,DFW,0.14655172413793102,1
3363,LAX,ABQ,0.1136453008257963,1
3364,LAX,ACV,0.12169312169312169,1
3365,LAX,ANC,0.13527851458885942,1
3366,LAX,ASE,0.21868365180467092,3
3367,LAX,ATL,0.2529502308876347,4
3368,LAX,AUS,0.20159896283491788,3
3369,LAX,BDL,0.4533333333333333,5
3370,LAX,BLI,0.09836065573770492,0
3371,LAX,BNA,0.21943844492440603,3
3372,LAX,BOI,0.11548913043478261,1
3373,LAX,BOS,0.21051550626411994,3
3374,LAX,BUF,0.41605839416058393,5
3375,LAX,BWI,0.25291073738680464,4
3376,LAX,BZN,0.11373390557939914,1
3377,LAX,CHS,0.5042016806722689,5
3378,LAX,CID,0.22727272727272727,3
3379,LAX,CLE,0.1642685851318945,2
3380,LAX,CLT,0.21398865784499055,3
3381,LAX,CMH,0.1693121693121693,2
3382,LAX,COS,0.0625,0
3383,LAX,CVG,0.2151639344262295,3
3384,LAX,DAL,0.26139534883720933,4
3385,LAX,DCA,0.13892445582586427,1
3386,LAX,DEN,0.19162453001426163,2
3387,LAX,DFW,0.2381895332390382,3
3388,LAX,DSM,0.23076923076923078,3
3389,LAX,DTW,0.22006802721088436,3
3390,LAX,EGE,0.14814814814814814,1
3391,LAX,ELP,0.11834690043832186,1
3392,LAX,EUG,0.16330645161290322,2
3393,LAX,EWR,0.21164955070603336,3
3394,LAX,FAT,0.12601626016260162,1
3395,LAX,FCA,0.08527131782945736,0
3396,LAX,FLL,0.26468010517090274,4
3397,LAX,FSD,0.6,5
3398,LAX,GEG,0.12080536912751678,1
3399,LAX,GJT,0.2857142857142857,4
3400,LAX,GRR,0.30434782608695654,5
3401,LAX,HDN,0.1746031746031746,2
3402,LAX,HNL,0.19142259414225943,2
3403,LAX,HOU,0.2850356294536817,4
3404,LAX,IAD,0.1825242718446602,2
3405,LAX,IAH,0.16444444444444445,2
3406,LAX,ICT,0.18181818181818182,2
3407,LAX,IND,0.16485225505443235,2
3408,LAX,ITO,0.24561403508771928,3
3409,LAX,JAC,0.14988290398126464,1
3410,LAX,JAX,0.6818181818181818,5
3411,LAX,JFK,0.23424593967517401,3
3412,LAX,KOA,0.1651376146788991,2
3413,LAX,LAS,0.2547320007075889,4
3414,LAX,LGA,0.25,3
3415,LAX,LIH,0.12514220705346984,1
3416,LAX,LIT,0.09090909090909091,0
3417,LAX,MCI,0.23563589412524208,3
3418,LAX,MCO,0.2174693389171403,3
3419,LAX,MDW,0.29707681849082257,4
3420,LAX,MEM,0.200339558573854,3
3421,LAX,MFE,0.20833333333333334,3
3422,LAX,MFR,0.13333333333333333,1
3423,LAX,MIA,0.1969191270860077,2
3424,LAX,MKE,0.0,0
3425,LAX,MRY,0.10644677661169415,1
3426,LAX,MSN,0.5,5
3427,LAX,MSO,0.07333333333333333,0
3428,LAX,MSP,0.17335907335907336,2
3429,LAX,MSY,0.1817095038852361,2
3430,LAX,MTJ,0.045454545454545456,0
3431,LAX,OAK,0.20748299319727892,3
3432,LAX,OGG,0.13526570048309178,1
3433,LAX,OKC,0.08247422680412371,0
3434,LAX,OMA,0.10367170626349892,1
3435,LAX,ORD,0.17716481405242213,2
3436,LAX,PAE,0.20276497695852536,3
3437,LAX,PBI,0.1276595744680851,1
3438,LAX,PDX,0.14787581699346405,1
3439,LAX,PHL,0.1771106941838649,2
3440,LAX,PHX,0.1919031839792537,2
3441,LAX,PIT,0.3059125964010283,5
3442,LAX,PRC,0.15343915343915343,2
3443,LAX,PSC,0.18181818181818182,2
3444,LAX,PSP,0.16587677725118483,2
3445,LAX,PVU,0.35802469135802467,5
3446,LAX,RDD,0.1096938775510204,1
3447,LAX,RDM,0.12158469945355191,1
3448,LAX,RDU,0.19066666666666668,2
3449,LAX,RNO,0.17106200997861726,2
3450,LAX,RSW,0.2692307692307692,4
3451,LAX,SAN,0.08620689655172414,0
3452,LAX,SAT,0.22150438394093216,3
3453,LAX,SBA,0.13285457809694792,1
3454,LAX,SBN,0.3333333333333333,5
3455,LAX,SBP,0.11538461538461539,1
3456,LAX,SDF,0.15588235294117647,2
3457,LAX,SEA,0.15515552289982856,2
3458,LAX,SFO,0.20303680737737498,3
3459,LAX,SGF,0.21,3
3460,LAX,SHV,0.3333333333333333,5
3461,LAX,SJC,0.15360556038227627,2
3462,LAX,SLC,0.20175989943431805,3
3463,LAX,SMF,0.1516,2
3464,LAX,STL,0.2772449869224063,4
3465,LAX,STS,0.13893129770992366,1
3466,LAX,SUN,0.07216494845360824,0
3467,LAX,TPA,0.1896838602329451,2
3468,LAX,TUL,0.08582834331337326,0
3469,LAX,TUS,0.14307172361997747,1
3470,LAX,XNA,0.10983981693363844,1
3471,LBB,AUS,0.0679886685552408,0
3472,LBB,DAL,0.13272311212814644,1
3473,LBB,DEN,0.17993079584775087,2
3474,LBB,DFW,0.19188640973630833,2
3475,LBB,HOU,0.15384615384615385,2
3476,LBB,IAH,0.17495219885277247,2
3477,LBB,LAS,0.26208651399491095,4
3478,LBB,PHX,0.0639386189258312,0
3479,LBE,FLL,0.0,0
3480,LBE,MCO,0.3,4
3481,LBE,MYR,0.20103092783505155,3
3482,LBF,DEN,0.12183544303797468,1
3483,LBF,SUX,0.28205128205128205,4
3484,LBL,DDC,0.14917127071823205,1
3485,LBL,DEN,0.13513513513513514,1
3486,LCH,DFW,0.1512455516014235,2
3487,LCH,IAH,0.09382151029748284,0
3488,LCK,CHS,0.15,1
3489,LCK,FLL,0.35106382978723405,5
3490,LCK,MYR,0.19469026548672566,2
3491,LCK,PGD,0.3058823529411765,5
3492,LCK,PIE,0.27007299270072993,4
3493,LCK,SAV,0.2556390977443609,4
3494,LCK,SFB,0.36363636363636365,5
3495,LCK,SRQ,0.16666666666666666,2
3496,LCK,VPS,0.28205128205128205,4
3497,LEX,ATL,0.08712677435144396,0
3498,LEX,CLT,0.11643090315560392,1
3499,LEX,DCA,0.0914826498422713,0
3500,LEX,DEN,0.078125,0
3501,LEX,DFW,0.20624408703878902,3
3502,LEX,DTW,0.10159118727050184,1
3503,LEX,FLL,0.5227272727272727,5
3504,LEX,HOU,0.35,5
3505,LEX,IAD,0.75,5
3506,LEX,IAH,0.0,0
3507,LEX,LAS,0.2,2
3508,LEX,LGA,0.2857142857142857,4
3509,LEX,MIA,0.0,0
3510,LEX,MYR,0.09090909090909091,0
3511,LEX,ORD,0.16683673469387755,2
3512,LEX,PGD,0.2550335570469799,4
3513,LEX,PHL,0.14376321353065538,1
3514,LEX,PIE,0.2265193370165746,3
3515,LEX,SFB,0.3004484304932735,5
3516,LEX,VPS,0.09090909090909091,0
3517,LFT,ATL,0.16279069767441862,2
3518,LFT,CLT,0.21558441558441557,3
3519,LFT,DFW,0.18054672600127145,2
3520,LFT,IAH,0.1457689932056825,1
3521,LGA,ACK,0.2013274336283186,3
3522,LGA,AGS,0.15,1
3523,LGA,ALB,0.17786561264822134,2
3524,LGA,ATL,0.23837629486870635,3
3525,LGA,AVL,0.1423290203327172,1
3526,LGA,BDL,0.17508813160987075,2
3527,LGA,BGM,0.1793103448275862,2
3528,LGA,BGR,0.16852966466036112,2
3529,LGA,BHM,0.18181818181818182,2
3530,LGA,BNA,0.22616673314718788,3
3531,LGA,BOS,0.1890632105502501,2
3532,LGA,BTV,0.15720081135902636,2
3533,LGA,BUF,0.1328125,1
3534,LGA,BWI,0.16666666666666666,2
3535,LGA,CAE,0.17350157728706625,2
3536,LGA,CHO,0.14149139579349904,1
3537,LGA,CHS,0.19372952737482452,2
3538,LGA,CLE,0.14511771516788885,1
3539,LGA,CLT,0.161101243339254,2
3540,LGA,CMH,0.12316123449668301,1
3541,LGA,CVG,0.15007716049382716,2
3542,LGA,DAL,0.2812061711079944,4
3543,LGA,DAY,0.12345679012345678,1
3544,LGA,DCA,0.16556596528951006,2
3545,LGA,DEN,0.21219776254059905,3
3546,LGA,DFW,0.19928102532041264,2
3547,LGA,DSM,0.17667238421955403,2
3548,LGA,DTW,0.181010188597442,2
3549,LGA,EGE,0.38461538461538464,5
3550,LGA,EYW,0.12448132780082988,1
3551,LGA,FLL,0.295270136552543,4
3552,LGA,GRR,0.15124153498871332,2
3553,LGA,GSO,0.15110683349374399,2
3554,LGA,GSP,0.1526433358153388,2
3555,LGA,HHH,0.09126984126984126,0
3556,LGA,HOU,0.3345724907063197,5
3557,LGA,HYA,0.1485148514851485,1
3558,LGA,IAD,0.20837487537387836,3
3559,LGA,IAH,0.17977977977977977,2
3560,LGA,ILM,0.13510580575149214,1
3561,LGA,IND,0.14829931972789115,1
3562,LGA,JAC,0.125,1
3563,LGA,JAX,0.23949115044247787,3
3564,LGA,LAS,0.08333333333333333,0
3565,LGA,LAX,0.16666666666666666,2
3566,LGA,LEX,0.14285714285714285,1
3567,LGA,LIT,0.189453125,2
3568,LGA,MCI,0.18582298758510213,2
3569,LGA,MCO,0.28240343347639485,4
3570,LGA,MDW,0.28083209509658247,4
3571,LGA,MEM,0.1384514435695538,1
3572,LGA,MIA,0.2136518771331058,3
3573,LGA,MKE,0.15332834704562454,2
3574,LGA,MSN,0.15090090090090091,2
3575,LGA,MSP,0.15064102564102563,2
3576,LGA,MSY,0.2718609865470852,4
3577,LGA,MTJ,0.15384615384615385,2
3578,LGA,MVY,0.18098159509202455,2
3579,LGA,MYR,0.18864908073541167,2
3580,LGA,OKC,0.1857304643261608,2
3581,LGA,OMA,0.16437098255280075,2
3582,LGA,ORD,0.1930071241094863,2
3583,LGA,ORF,0.15236686390532544,2
3584,LGA,ORH,0.19873817034700317,2
3585,LGA,PBI,0.27680712572798905,4
3586,LGA,PHL,0.05555555555555555,0
3587,LGA,PHX,0.0,0
3588,LGA,PIT,0.13553956834532374,1
3589,LGA,PNS,0.1,0
3590,LGA,PVD,0.18436293436293436,2
3591,LGA,PWM,0.1758560650029019,2
3592,LGA,RDU,0.20952156493047372,3
3593,LGA,RIC,0.14028776978417265,1
3594,LGA,ROA,0.14285714285714285,1
3595,LGA,ROC,0.16627816627816627,2
3596,LGA,RSW,0.2599410898379971,4
3597,LGA,SAV,0.21941594317284924,3
3598,LGA,SBN,0.16,2
3599,LGA,SCE,0.14925373134328357,1
3600,LGA,SDF,0.12645794966236956,1
3601,LGA,SLC,0.047619047619047616,0
3602,LGA,SRQ,0.24917491749174916,3
3603,LGA,STL,0.194086260560249,2
3604,LGA,SYR,0.1935763888888889,2
3605,LGA,TPA,0.2605210420841683,4
3606,LGA,TUL,0.18529411764705883,2
3607,LGA,TVC,0.16037735849056603,2
3608,LGA,TYS,0.15350877192982457,2
3609,LGA,XNA,0.1488095238095238,1
3610,LGB,ABQ,0.21686746987951808,3
3611,LGB,AUS,0.2079646017699115,3
3612,LGB,BNA,0.14545454545454545,1
3613,LGB,BOI,0.1111111111111111,1
3614,LGB,COS,0.302158273381295,5
3615,LGB,DAL,0.29545454545454547,4
3616,LGB,DEN,0.21637931034482757,3
3617,LGB,ELP,0.29285714285714287,4
3618,LGB,HNL,0.21456436931079323,3
3619,LGB,HOU,0.2235294117647059,3
3620,LGB,LAS,0.2582866982350409,4
3621,LGB,MCI,0.26515151515151514,4
3622,LGB,MCO,0.2,2
3623,LGB,MDW,0.22916666666666666,3
3624,LGB,MSY,0.225,3
3625,LGB,OAK,0.20314192849404117,3
3626,LGB,OGG,0.14154411764705882,1
3627,LGB,PDX,0.2,2
3628,LGB,PHX,0.19506172839506172,2
3629,LGB,RNO,0.27146814404432135,4
3630,LGB,SJC,0.1925207756232687,2
3631,LGB,SLC,0.12441783100465735,1
3632,LGB,SMF,0.210989010989011,3
3633,LGB,STL,0.2535612535612536,4
3634,LIH,DEN,0.0641025641025641,0
3635,LIH,HNL,0.17805337171963237,2
3636,LIH,KOA,0.2748091603053435,4
3637,LIH,LAS,0.10152284263959391,1
3638,LIH,LAX,0.19167142042213348,2
3639,LIH,OAK,0.19857142857142857,2
3640,LIH,OGG,0.15460729746444032,2
3641,LIH,PDX,0.3220338983050847,5
3642,LIH,PHX,0.09307875894988067,0
3643,LIH,SAN,0.2760942760942761,4
3644,LIH,SEA,0.17087967644084934,2
3645,LIH,SFO,0.10033444816053512,1
3646,LIH,SJC,0.21072088724584104,3
3647,LIT,ATL,0.12624850179784258,1
3648,LIT,CLT,0.18967052537845058,2
3649,LIT,DAL,0.19472247497725204,2
3650,LIT,DCA,0.06084656084656084,0
3651,LIT,DEN,0.20724346076458752,3
3652,LIT,DFW,0.2261180679785331,3
3653,LIT,IAH,0.16914366595895258,2
3654,LIT,LAS,0.17553191489361702,2
3655,LIT,LAX,0.5454545454545454,5
3656,LIT,LGA,0.08604206500956023,0
3657,LIT,MIA,0.11267605633802817,1
3658,LIT,ORD,0.21859039836567926,3
3659,LIT,PHX,0.1,0
3660,LIT,PIE,0.125,1
3661,LIT,SFB,0.6197183098591549,5
3662,LIT,STL,0.10245310245310245,1
3663,LIT,VPS,0.36363636363636365,5
3664,LNK,DEN,0.20555073720728534,3
3665,LNK,DTW,0.0,0
3666,LNK,IAH,0.12755102040816327,1
3667,LNK,ORD,0.16962025316455695,2
3668,LRD,DFW,0.14514835605453089,1
3669,LRD,IAH,0.10805084745762712,1
3670,LRD,LAS,0.2773109243697479,4
3671,LSE,MSP,0.0380952380952381,0
3672,LSE,ORD,0.1713641488162345,2
3673,LWS,DEN,0.2544987146529563,4
3674,LWS,SEA,0.1509433962264151,2
3675,LWS,SLC,0.10886075949367088,1
3676,LYH,CLT,0.09961685823754789,0
3677,MAF,AUS,0.05688622754491018,0
3678,MAF,DAL,0.11358173076923077,1
3679,MAF,DEN,0.1951219512195122,2
3680,MAF,DFW,0.15451320457232953,2
3681,MAF,HOU,0.15390447308567096,2
3682,MAF,IAH,0.17177615571776156,2
3683,MAF,LAS,0.1855421686746988,2
3684,MAF,PHX,0.08184143222506395,0
3685,MBS,DTW,0.12072649572649573,1
3686,MBS,ORD,0.18467220683287167,2
3687,MCI,ABQ,0.1542056074766355,2
3688,MCI,ATL,0.15633187772925763,2
3689,MCI,AUS,0.21309963099630996,3
3690,MCI,BNA,0.22317596566523606,3
3691,MCI,BOS,0.19042437431991294,2
3692,MCI,BWI,0.22531939605110338,3
3693,MCI,CHS,0.0,0
3694,MCI,CLT,0.19972356599861782,2
3695,MCI,CVG,0.0,0
3696,MCI,DAL,0.2087401208740121,3
3697,MCI,DCA,0.17511961722488037,2
3698,MCI,DEN,0.22897949781156415,3
3699,MCI,DFW,0.21155516941789748,3
3700,MCI,DTW,0.11095603628750872,1
3701,MCI,ECP,0.22,3
3702,MCI,EWR,0.16859716859716858,2
3703,MCI,FLL,0.3125,5
3704,MCI,HOU,0.22426868905742145,3
3705,MCI,IAD,0.1189873417721519,1
3706,MCI,IAH,0.1441111923920995,1
3707,MCI,IND,0.23834196891191708,3
3708,MCI,JFK,0.18229166666666666,2
3709,MCI,LAS,0.2603978300180832,4
3710,MCI,LAX,0.24310455420141117,3
3711,MCI,LGA,0.1720688275310124,2
3712,MCI,LGB,0.16287878787878787,2
3713,MCI,MCO,0.22126081582200247,3
3714,MCI,MDW,0.19262135922330098,2
3715,MCI,MIA,0.1096938775510204,1
3716,MCI,MKE,0.16463414634146342,2
3717,MCI,MSP,0.13296903460837886,1
3718,MCI,MSY,0.19518072289156627,2
3719,MCI,MYR,0.23076923076923078,3
3720,MCI,OAK,0.3194805194805195,5
3721,MCI,ORD,0.17523056653491437,2
3722,MCI,PDX,0.24647887323943662,3
3723,MCI,PGD,0.48717948717948717,5
3724,MCI,PHL,0.13958333333333334,1
3725,MCI,PHX,0.22133333333333333,3
3726,MCI,PIE,0.3220338983050847,5
3727,MCI,PNS,0.18072289156626506,2
3728,MCI,RDU,0.25806451612903225,4
3729,MCI,RSW,0.23776223776223776,3
3730,MCI,SAN,0.234006734006734,3
3731,MCI,SAT,0.20588235294117646,3
3732,MCI,SEA,0.13484087102177555,1
3733,MCI,SFO,0.08461538461538462,0
3734,MCI,SLC,0.12269372693726938,1
3735,MCI,SRQ,0.19230769230769232,2
3736,MCI,STL,0.16638795986622074,2
3737,MCI,TPA,0.25227963525835867,4
3738,MCI,VPS,0.1875,2
3739,MCO,ABQ,0.375,5
3740,MCO,ACY,0.33621517771373677,5
3741,MCO,ALB,0.26865671641791045,4
3742,MCO,ATL,0.24899129326820982,3
3743,MCO,AUS,0.25582107843137253,4
3744,MCO,BDL,0.3238760366652117,5
3745,MCO,BHM,0.25,3
3746,MCO,BMI,0.24528301886792453,3
3747,MCO,BNA,0.2969823722736779,4
3748,MCO,BOS,0.32218045112781957,5
3749,MCO,BQN,0.44899478778853313,5
3750,MCO,BTR,0.0,0
3751,MCO,BUF,0.30077120822622105,5
3752,MCO,BWI,0.3159552134359692,5
3753,MCO,CID,0.2972972972972973,4
3754,MCO,CLE,0.3252032520325203,5
3755,MCO,CLT,0.24132203952831754,3
3756,MCO,CMH,0.31154499151103565,5
3757,MCO,CRW,0.2619047619047619,4
3758,MCO,CVG,0.27332144979203804,4
3759,MCO,DAL,0.2771635531833778,4
3760,MCO,DCA,0.22940655447298494,3
3761,MCO,DEN,0.25738575982996814,4
3762,MCO,DFW,0.293120061668915,4
3763,MCO,DSM,0.1206896551724138,1
3764,MCO,DTW,0.3040556199304751,5
3765,MCO,ELP,0.2222222222222222,3
3766,MCO,EWR,0.2813886713651788,4
3767,MCO,FAR,0.2702702702702703,4
3768,MCO,FLL,0.3381866313699537,5
3769,MCO,GRB,0.15789473684210525,2
3770,MCO,GRR,0.32304038004750596,5
3771,MCO,HOU,0.2678062678062678,4
3772,MCO,HPN,0.3932835820895522,5
3773,MCO,IAD,0.22688524590163933,3
3774,MCO,IAH,0.25934861278648974,4
3775,MCO,IND,0.3161182840483132,5
3776,MCO,ISP,0.30979020979020977,5
3777,MCO,JAN,0.4772727272727273,5
3778,MCO,JFK,0.32019323671497585,5
3779,MCO,LAS,0.4132013201320132,5
3780,MCO,LAX,0.21068337809609072,3
3781,MCO,LBE,0.328125,5
3782,MCO,LGA,0.3055555555555556,5
3783,MCO,LGB,0.8,5
3784,MCO,MCI,0.3239263803680982,5
3785,MCO,MDT,0.3,4
3786,MCO,MDW,0.3145470640306875,5
3787,MCO,MEM,0.3794808405438813,5
3788,MCO,MHT,0.2632696390658174,4
3789,MCO,MIA,0.20756153260593757,3
3790,MCO,MKE,0.2909718228867165,4
3791,MCO,MSN,0.3442622950819672,5
3792,MCO,MSP,0.20438683948155534,3
3793,MCO,MSY,0.34235342353423537,5
3794,MCO,MYR,0.30280373831775703,5
3795,MCO,OKC,0.3575757575757576,5
3796,MCO,OMA,0.2877094972067039,4
3797,MCO,ONT,0.4478114478114478,5
3798,MCO,ORD,0.2387851282946413,3
3799,MCO,ORF,0.2507163323782235,4
3800,MCO,ORH,0.23776223776223776,3
3801,MCO,PDX,0.29924242424242425,4
3802,MCO,PHL,0.3271932563221979,5
3803,MCO,PHX,0.27696476964769645,4
3804,MCO,PIT,0.31951640759930916,5
3805,MCO,PNS,0.30151843817787416,5
3806,MCO,PSE,0.41309823677581864,5
3807,MCO,PVD,0.3149171270718232,5
3808,MCO,PWM,0.24060150375939848,3
3809,MCO,RDU,0.28155006858710563,4
3810,MCO,RIC,0.3148984198645598,5
3811,MCO,ROC,0.16163141993957703,2
3812,MCO,RSW,0.36476426799007444,5
3813,MCO,SAN,0.29022988505747127,4
3814,MCO,SAT,0.2459016393442623,3
3815,MCO,SDF,0.38311688311688313,5
3816,MCO,SEA,0.19904963041182683,2
3817,MCO,SFO,0.2744186046511628,4
3818,MCO,SJU,0.40395560614684123,5
3819,MCO,SLC,0.23266022827041263,3
3820,MCO,STL,0.2932505818463926,4
3821,MCO,STT,0.3862559241706161,5
3822,MCO,SWF,0.20224719101123595,3
3823,MCO,SYR,0.3009320905459387,5
3824,MCO,TTN,0.3496143958868895,5
3825,MCO,TUL,0.1,0
3826,MCO,TYS,0.4090909090909091,5
3827,MCW,FOD,0.16558441558441558,2
3828,MCW,ORD,0.171875,2
3829,MDT,ATL,0.10665451230628988,1
3830,MDT,BNA,0.37593984962406013,5
3831,MDT,BOS,0.1148036253776435,1
3832,MDT,CLT,0.14277808522412838,1
3833,MDT,DEN,0.0,0
3834,MDT,DFW,0.08247422680412371,0
3835,MDT,DTW,0.1575492341356674,2
3836,MDT,EWR,0.10991957104557641,1
3837,MDT,FLL,0.7166666666666667,5
3838,MDT,MCO,0.41304347826086957,5
3839,MDT,MYR,0.19148936170212766,2
3840,MDT,ORD,0.12997512437810946,1
3841,MDT,PGD,0.3,4
3842,MDT,PHL,0.1338818249813014,1
3843,MDT,PIE,0.20666666666666667,3
3844,MDT,SFB,0.311787072243346,5
3845,MDT,SRQ,0.19626168224299065,2
3846,MDW,ABQ,0.234192037470726,3
3847,MDW,ALB,0.3566333808844508,5
3848,MDW,ATL,0.22991249005568815,3
3849,MDW,AUS,0.2257323377369328,3
3850,MDW,AVL,0.2631578947368421,4
3851,MDW,BDL,0.36044880785413747,5
3852,MDW,BHM,0.28267045454545453,4
3853,MDW,BNA,0.24933920704845816,3
3854,MDW,BOI,0.1111111111111111,1
3855,MDW,BOS,0.29559322033898305,4
3856,MDW,BUF,0.3217299578059072,5
3857,MDW,BUR,0.27835051546391754,4
3858,MDW,BWI,0.276232308443143,4
3859,MDW,CHS,0.3380726698262243,5
3860,MDW,CLE,0.3142317380352645,5
3861,MDW,CLT,0.2727272727272727,4
3862,MDW,CMH,0.25261996690568117,4
3863,MDW,COS,0.21621621621621623,3
3864,MDW,CVG,0.2625656414103526,4
3865,MDW,DAL,0.2741609381318237,4
3866,MDW,DCA,0.23306595365418895,3
3867,MDW,DEN,0.2987529848766251,4
3868,MDW,DFW,0.37448559670781895,5
3869,MDW,DTW,0.24479600333055787,3
3870,MDW,ECP,0.17333333333333334,2
3871,MDW,FLL,0.27595628415300544,4
3872,MDW,GRR,0.3333333333333333,5
3873,MDW,HOU,0.29596174282678,4
3874,MDW,IAD,0.2549019607843137,4
3875,MDW,IAH,0.27019867549668874,4
3876,MDW,JAX,0.22946175637393768,3
3877,MDW,LAS,0.3443631039531479,5
3878,MDW,LAX,0.3912175648702595,5
3879,MDW,LGA,0.2839186691312384,4
3880,MDW,LGB,0.2520833333333333,4
3881,MDW,MCI,0.250873786407767,4
3882,MDW,MCO,0.284304932735426,4
3883,MDW,MEM,0.3093220338983051,5
3884,MDW,MHT,0.38915470494417864,5
3885,MDW,MIA,0.31001727115716754,5
3886,MDW,MSP,0.21654221711659966,3
3887,MDW,MSY,0.24930747922437674,3
3888,MDW,MYR,0.30699774266365687,5
3889,MDW,OAK,0.33417402269861285,5
3890,MDW,OKC,0.30963665086887837,5
3891,MDW,OMA,0.2922804949911609,4
3892,MDW,ONT,0.23515981735159816,3
3893,MDW,ORF,0.37422360248447206,5
3894,MDW,PBI,0.4,5
3895,MDW,PDX,0.33072407045009783,5
3896,MDW,PGD,0.2616822429906542,4
