,ORIGIN,DEST,DEP_DEL15,Group,flight_counts
3484,LBL,DDC,0.14917127071823205,1,2
3485,LBL,DEN,0.13513513513513514,1,2
3486,LCH,DFW,0.1512455516014235,2,2
3487,LCH,IAH,0.09382151029748284,0,2
3488,LCK,CHS,0.15,1,9
3489,LCK,FLL,0.35106382978723405,5,9
3490,LCK,MYR,0.19469026548672566,2,9
3491,LCK,PGD,0.3058823529411765,5,9
3492,LCK,PIE,0.27007299270072993,4,9
3493,LCK,SAV,0.2556390977443609,4,9
3494,LCK,SFB,0.36363636363636365,5,9
3495,LCK,SRQ,0.16666666666666666,2,9
3496,LCK,VPS,0.28205128205128205,4,9
3497,LEX,ATL,0.08712677435144396,0,20
3498,LEX,CLT,0.11643090315560392,1,20
3499,LEX,DCA,0.0914826498422713,0,20
3500,LEX,DEN,0.078125,0,20
3501,LEX,DFW,0.20624408703878902,3,20
3502,LEX,DTW,0.10159118727050184,1,20
3503,LEX,FLL,0.5227272727272727,5,20
3504,LEX,HOU,0.35,5,20
3505,LEX,IAD,0.75,5,20
3506,LEX,IAH,0.0,0,20
3507,LEX,LAS,0.2,2,20
3508,LEX,LGA,0.2857142857142857,4,20
3509,LEX,MIA,0.0,0,20
3510,LEX,MYR,0.09090909090909091,0,20
3511,LEX,ORD,0.16683673469387755,2,20
3512,LEX,PGD,0.2550335570469799,4,20
3513,LEX,PHL,0.14376321353065538,1,20
3514,LEX,PIE,0.2265193370165746,3,20
3515,LEX,SFB,0.3004484304932735,5,20
3516,LEX,VPS,0.09090909090909091,0,20
3517,LFT,ATL,0.16279069767441862,2,4
3518,LFT,CLT,0.21558441558441557,3,4
3519,LFT,DFW,0.18054672600127145,2,4
3520,LFT,IAH,0.1457689932056825,1,4
3521,LGA,ACK,0.2013274336283186,3,89
3522,LGA,AGS,0.15,1,89
3523,LGA,ALB,0.17786561264822134,2,89
3524,LGA,ATL,0.23837629486870635,3,89
3525,LGA,AVL,0.1423290203327172,1,89
3526,LGA,BDL,0.17508813160987075,2,89
3527,LGA,BGM,0.1793103448275862,2,89
3528,LGA,BGR,0.16852966466036112,2,89
3529,LGA,BHM,0.18181818181818182,2,89
3530,LGA,BNA,0.22616673314718788,3,89
3531,LGA,BOS,0.1890632105502501,2,89
3532,LGA,BTV,0.15720081135902636,2,89
3533,LGA,BUF,0.1328125,1,89
3534,LGA,BWI,0.16666666666666666,2,89
3535,LGA,CAE,0.17350157728706625,2,89
3536,LGA,CHO,0.14149139579349904,1,89
3537,LGA,CHS,0.19372952737482452,2,89
3538,LGA,CLE,0.14511771516788885,1,89
3539,LGA,CLT,0.161101243339254,2,89
3540,LGA,CMH,0.12316123449668301,1,89
3541,LGA,CVG,0.15007716049382716,2,89
3542,LGA,DAL,0.2812061711079944,4,89
3543,LGA,DAY,0.12345679012345678,1,89
3544,LGA,DCA,0.16556596528951006,2,89
3545,LGA,DEN,0.21219776254059905,3,89
3546,LGA,DFW,0.19928102532041264,2,89
3547,LGA,DSM,0.17667238421955403,2,89
3548,LGA,DTW,0.181010188597442,2,89
3549,LGA,EGE,0.38461538461538464,5,89
3550,LGA,EYW,0.12448132780082988,1,89
3551,LGA,FLL,0.295270136552543,4,89
3552,LGA,GRR,0.15124153498871332,2,89
3553,LGA,GSO,0.15110683349374399,2,89
3554,LGA,GSP,0.1526433358153388,2,89
3555,LGA,HHH,0.09126984126984126,0,89
3556,LGA,HOU,0.3345724907063197,5,89
3557,LGA,HYA,0.1485148514851485,1,89
3558,LGA,IAD,0.20837487537387836,3,89
3559,LGA,IAH,0.17977977977977977,2,89
3560,LGA,ILM,0.13510580575149214,1,89
3561,LGA,IND,0.14829931972789115,1,89
3562,LGA,JAC,0.125,1,89
3563,LGA,JAX,0.23949115044247787,3,89
3564,LGA,LAS,0.08333333333333333,0,89
3565,LGA,LAX,0.16666666666666666,2,89
3566,LGA,LEX,0.14285714285714285,1,89
3567,LGA,LIT,0.189453125,2,89
3568,LGA,MCI,0.18582298758510213,2,89
3569,LGA,MCO,0.28240343347639485,4,89
3570,LGA,MDW,0.28083209509658247,4,89
3571,LGA,MEM,0.1384514435695538,1,89
3572,LGA,MIA,0.2136518771331058,3,89
3573,LGA,MKE,0.15332834704562454,2,89
3574,LGA,MSN,0.15090090090090091,2,89
3575,LGA,MSP,0.15064102564102563,2,89
3576,LGA,MSY,0.2718609865470852,4,89
3577,LGA,MTJ,0.15384615384615385,2,89
3578,LGA,MVY,0.18098159509202455,2,89
3579,LGA,MYR,0.18864908073541167,2,89
3580,LGA,OKC,0.1857304643261608,2,89
3581,LGA,OMA,0.16437098255280075,2,89
3582,LGA,ORD,0.1930071241094863,2,89
3583,LGA,ORF,0.15236686390532544,2,89
3584,LGA,ORH,0.19873817034700317,2,89
3585,LGA,PBI,0.27680712572798905,4,89
3586,LGA,PHL,0.05555555555555555,0,89
3587,LGA,PHX,0.0,0,89
3588,LGA,PIT,0.13553956834532374,1,89
3589,LGA,PNS,0.1,0,89
3590,LGA,PVD,0.18436293436293436,2,89
3591,LGA,PWM,0.1758560650029019,2,89
3592,LGA,RDU,0.20952156493047372,3,89
3593,LGA,RIC,0.14028776978417265,1,89
3594,LGA,ROA,0.14285714285714285,1,89
3595,LGA,ROC,0.16627816627816627,2,89
3596,LGA,RSW,0.2599410898379971,4,89
3597,LGA,SAV,0.21941594317284924,3,89
3598,LGA,SBN,0.16,2,89
3599,LGA,SCE,0.14925373134328357,1,89
3600,LGA,SDF,0.12645794966236956,1,89
3601,LGA,SLC,0.047619047619047616,0,89
3602,LGA,SRQ,0.24917491749174916,3,89
3603,LGA,STL,0.194086260560249,2,89
3604,LGA,SYR,0.1935763888888889,2,89
3605,LGA,TPA,0.2605210420841683,4,89
3606,LGA,TUL,0.18529411764705883,2,89
3607,LGA,TVC,0.16037735849056603,2,89
3608,LGA,TYS,0.15350877192982457,2,89
3609,LGA,XNA,0.1488095238095238,1,89
3610,LGB,ABQ,0.21686746987951808,3,24
3611,LGB,AUS,0.2079646017699115,3,24
3612,LGB,BNA,0.14545454545454545,1,24
3613,LGB,BOI,0.1111111111111111,1,24
3614,LGB,COS,0.302158273381295,5,24
3615,LGB,DAL,0.29545454545454547,4,24
3616,LGB,DEN,0.21637931034482757,3,24
3617,LGB,ELP,0.29285714285714287,4,24
3618,LGB,HNL,0.21456436931079323,3,24
3619,LGB,HOU,0.2235294117647059,3,24
3620,LGB,LAS,0.2582866982350409,4,24
3621,LGB,MCI,0.26515151515151514,4,24
3622,LGB,MCO,0.2,2,24
3623,LGB,MDW,0.22916666666666666,3,24
3624,LGB,MSY,0.225,3,24
3625,LGB,OAK,0.20314192849404117,3,24
3626,LGB,OGG,0.14154411764705882,1,24
3627,LGB,PDX,0.2,2,24
3628,LGB,PHX,0.19506172839506172,2,24
3629,LGB,RNO,0.27146814404432135,4,24
3630,LGB,SJC,0.1925207756232687,2,24
3631,LGB,SLC,0.12441783100465735,1,24
3632,LGB,SMF,0.210989010989011,3,24
3633,LGB,STL,0.2535612535612536,4,24
3634,LIH,DEN,0.0641025641025641,0,13
3635,LIH,HNL,0.17805337171963237,2,13
3636,LIH,KOA,0.2748091603053435,4,13
3637,LIH,LAS,0.10152284263959391,1,13
3638,LIH,LAX,0.19167142042213348,2,13
3639,LIH,OAK,0.19857142857142857,2,13
3640,LIH,OGG,0.15460729746444032,2,13
3641,LIH,PDX,0.3220338983050847,5,13
3642,LIH,PHX,0.09307875894988067,0,13
3643,LIH,SAN,0.2760942760942761,4,13
3644,LIH,SEA,0.17087967644084934,2,13
3645,LIH,SFO,0.10033444816053512,1,13
3646,LIH,SJC,0.21072088724584104,3,13
3647,LIT,ATL,0.12624850179784258,1,17
3648,LIT,CLT,0.18967052537845058,2,17
3649,LIT,DAL,0.19472247497725204,2,17
3650,LIT,DCA,0.06084656084656084,0,17
3651,LIT,DEN,0.20724346076458752,3,17
3652,LIT,DFW,0.2261180679785331,3,17
3653,LIT,IAH,0.16914366595895258,2,17
3654,LIT,LAS,0.17553191489361702,2,17
3655,LIT,LAX,0.5454545454545454,5,17
3656,LIT,LGA,0.08604206500956023,0,17
3657,LIT,MIA,0.11267605633802817,1,17
3658,LIT,ORD,0.21859039836567926,3,17
3659,LIT,PHX,0.1,0,17
3660,LIT,PIE,0.125,1,17
3661,LIT,SFB,0.6197183098591549,5,17
3662,LIT,STL,0.10245310245310245,1,17
3663,LIT,VPS,0.36363636363636365,5,17
3664,LNK,DEN,0.20555073720728534,3,4
3665,LNK,DTW,0.0,0,4
3666,LNK,IAH,0.12755102040816327,1,4
3667,LNK,ORD,0.16962025316455695,2,4
3668,LRD,DFW,0.14514835605453089,1,3
3669,LRD,IAH,0.10805084745762712,1,3
3670,LRD,LAS,0.2773109243697479,4,3
3671,LSE,MSP,0.0380952380952381,0,2
3672,LSE,ORD,0.1713641488162345,2,2
3673,LWS,DEN,0.2544987146529563,4,3
3674,LWS,SEA,0.1509433962264151,2,3
3675,LWS,SLC,0.10886075949367088,1,3
3676,LYH,CLT,0.09961685823754789,0,1
3677,MAF,AUS,0.05688622754491018,0,8
3678,MAF,DAL,0.11358173076923077,1,8
3679,MAF,DEN,0.1951219512195122,2,8
3680,MAF,DFW,0.15451320457232953,2,8
3681,MAF,HOU,0.15390447308567096,2,8
3682,MAF,IAH,0.17177615571776156,2,8
3683,MAF,LAS,0.1855421686746988,2,8
3684,MAF,PHX,0.08184143222506395,0,8
3685,MBS,DTW,0.12072649572649573,1,2
3686,MBS,ORD,0.18467220683287167,2,2
3687,MCI,ABQ,0.1542056074766355,2,52
3688,MCI,ATL,0.15633187772925763,2,52
3689,MCI,AUS,0.21309963099630996,3,52
3690,MCI,BNA,0.22317596566523606,3,52
3691,MCI,BOS,0.19042437431991294,2,52
3692,MCI,BWI,0.22531939605110338,3,52
3693,MCI,CHS,0.0,0,52
3694,MCI,CLT,0.19972356599861782,2,52
3695,MCI,CVG,0.0,0,52
3696,MCI,DAL,0.2087401208740121,3,52
3697,MCI,DCA,0.17511961722488037,2,52
3698,MCI,DEN,0.22897949781156415,3,52
3699,MCI,DFW,0.21155516941789748,3,52
3700,MCI,DTW,0.11095603628750872,1,52
3701,MCI,ECP,0.22,3,52
3702,MCI,EWR,0.16859716859716858,2,52
3703,MCI,FLL,0.3125,5,52
3704,MCI,HOU,0.22426868905742145,3,52
3705,MCI,IAD,0.1189873417721519,1,52
3706,MCI,IAH,0.1441111923920995,1,52
3707,MCI,IND,0.23834196891191708,3,52
3708,MCI,JFK,0.18229166666666666,2,52
3709,MCI,LAS,0.2603978300180832,4,52
3710,MCI,LAX,0.24310455420141117,3,52
3711,MCI,LGA,0.1720688275310124,2,52
3712,MCI,LGB,0.16287878787878787,2,52
3713,MCI,MCO,0.22126081582200247,3,52
3714,MCI,MDW,0.19262135922330098,2,52
3715,MCI,MIA,0.1096938775510204,1,52
3716,MCI,MKE,0.16463414634146342,2,52
3717,MCI,MSP,0.13296903460837886,1,52
3718,MCI,MSY,0.19518072289156627,2,52
3719,MCI,MYR,0.23076923076923078,3,52
3720,MCI,OAK,0.3194805194805195,5,52
3721,MCI,ORD,0.17523056653491437,2,52
3722,MCI,PDX,0.24647887323943662,3,52
3723,MCI,PGD,0.48717948717948717,5,52
3724,MCI,PHL,0.13958333333333334,1,52
3725,MCI,PHX,0.22133333333333333,3,52
3726,MCI,PIE,0.3220338983050847,5,52
3727,MCI,PNS,0.18072289156626506,2,52
3728,MCI,RDU,0.25806451612903225,4,52
3729,MCI,RSW,0.23776223776223776,3,52
3730,MCI,SAN,0.234006734006734,3,52
3731,MCI,SAT,0.20588235294117646,3,52
3732,MCI,SEA,0.13484087102177555,1,52
3733,MCI,SFO,0.08461538461538462,0,52
3734,MCI,SLC,0.12269372693726938,1,52
3735,MCI,SRQ,0.19230769230769232,2,52
3736,MCI,STL,0.16638795986622074,2,52
3737,MCI,TPA,0.25227963525835867,4,52
3738,MCI,VPS,0.1875,2,52
3739,MCO,ABQ,0.375,5,88
3740,MCO,ACY,0.33621517771373677,5,88
3741,MCO,ALB,0.26865671641791045,4,88
3742,MCO,ATL,0.24899129326820982,3,88
3743,MCO,AUS,0.25582107843137253,4,88
3744,MCO,BDL,0.3238760366652117,5,88
3745,MCO,BHM,0.25,3,88
3746,MCO,BMI,0.24528301886792453,3,88
3747,MCO,BNA,0.2969823722736779,4,88
3748,MCO,BOS,0.32218045112781957,5,88
3749,MCO,BQN,0.44899478778853313,5,88
3750,MCO,BTR,0.0,0,88
3751,MCO,BUF,0.30077120822622105,5,88
3752,MCO,BWI,0.3159552134359692,5,88
3753,MCO,CID,0.2972972972972973,4,88
3754,MCO,CLE,0.3252032520325203,5,88
3755,MCO,CLT,0.24132203952831754,3,88
3756,MCO,CMH,0.31154499151103565,5,88
3757,MCO,CRW,0.2619047619047619,4,88
3758,MCO,CVG,0.27332144979203804,4,88
3759,MCO,DAL,0.2771635531833778,4,88
3760,MCO,DCA,0.22940655447298494,3,88
3761,MCO,DEN,0.25738575982996814,4,88
3762,MCO,DFW,0.293120061668915,4,88
3763,MCO,DSM,0.1206896551724138,1,88
3764,MCO,DTW,0.3040556199304751,5,88
3765,MCO,ELP,0.2222222222222222,3,88
3766,MCO,EWR,0.2813886713651788,4,88
3767,MCO,FAR,0.2702702702702703,4,88
3768,MCO,FLL,0.3381866313699537,5,88
3769,MCO,GRB,0.15789473684210525,2,88
3770,MCO,GRR,0.32304038004750596,5,88
3771,MCO,HOU,0.2678062678062678,4,88
3772,MCO,HPN,0.3932835820895522,5,88
3773,MCO,IAD,0.22688524590163933,3,88
3774,MCO,IAH,0.25934861278648974,4,88
3775,MCO,IND,0.3161182840483132,5,88
3776,MCO,ISP,0.30979020979020977,5,88
3777,MCO,JAN,0.4772727272727273,5,88
3778,MCO,JFK,0.32019323671497585,5,88
3779,MCO,LAS,0.4132013201320132,5,88
3780,MCO,LAX,0.21068337809609072,3,88
3781,MCO,LBE,0.328125,5,88
3782,MCO,LGA,0.3055555555555556,5,88
3783,MCO,LGB,0.8,5,88
3784,MCO,MCI,0.3239263803680982,5,88
3785,MCO,MDT,0.3,4,88
3786,MCO,MDW,0.3145470640306875,5,88
3787,MCO,MEM,0.3794808405438813,5,88
3788,MCO,MHT,0.2632696390658174,4,88
3789,MCO,MIA,0.20756153260593757,3,88
3790,MCO,MKE,0.2909718228867165,4,88
3791,MCO,MSN,0.3442622950819672,5,88
3792,MCO,MSP,0.20438683948155534,3,88
3793,MCO,MSY,0.34235342353423537,5,88
3794,MCO,MYR,0.30280373831775703,5,88
3795,MCO,OKC,0.3575757575757576,5,88
3796,MCO,OMA,0.2877094972067039,4,88
3797,MCO,ONT,0.4478114478114478,5,88
3798,MCO,ORD,0.2387851282946413,3,88
3799,MCO,ORF,0.2507163323782235,4,88
3800,MCO,ORH,0.23776223776223776,3,88
3801,MCO,PDX,0.29924242424242425,4,88
3802,MCO,PHL,0.3271932563221979,5,88
3803,MCO,PHX,0.27696476964769645,4,88
3804,MCO,PIT,0.31951640759930916,5,88
3805,MCO,PNS,0.30151843817787416,5,88
3806,MCO,PSE,0.41309823677581864,5,88
3807,MCO,PVD,0.3149171270718232,5,88
3808,MCO,PWM,0.24060150375939848,3,88
3809,MCO,RDU,0.28155006858710563,4,88
3810,MCO,RIC,0.3148984198645598,5,88
3811,MCO,ROC,0.16163141993957703,2,88
3812,MCO,RSW,0.36476426799007444,5,88
3813,MCO,SAN,0.29022988505747127,4,88
3814,MCO,SAT,0.2459016393442623,3,88
3815,MCO,SDF,0.38311688311688313,5,88
3816,MCO,SEA,0.19904963041182683,2,88
3817,MCO,SFO,0.2744186046511628,4,88
3818,MCO,SJU,0.40395560614684123,5,88
3819,MCO,SLC,0.23266022827041263,3,88
3820,MCO,STL,0.2932505818463926,4,88
3821,MCO,STT,0.3862559241706161,5,88
3822,MCO,SWF,0.20224719101123595,3,88
3823,MCO,SYR,0.3009320905459387,5,88
3824,MCO,TTN,0.3496143958868895,5,88
3825,MCO,TUL,0.1,0,88
3826,MCO,TYS,0.4090909090909091,5,88
3827,MCW,FOD,0.16558441558441558,2,2
3828,MCW,ORD,0.171875,2,2
3829,MDT,ATL,0.10665451230628988,1,17
3830,MDT,BNA,0.37593984962406013,5,17
3831,MDT,BOS,0.1148036253776435,1,17
3832,MDT,CLT,0.14277808522412838,1,17
3833,MDT,DEN,0.0,0,17
3834,MDT,DFW,0.08247422680412371,0,17
3835,MDT,DTW,0.1575492341356674,2,17
3836,MDT,EWR,0.10991957104557641,1,17
3837,MDT,FLL,0.7166666666666667,5,17
3838,MDT,MCO,0.41304347826086957,5,17
3839,MDT,MYR,0.19148936170212766,2,17
3840,MDT,ORD,0.12997512437810946,1,17
3841,MDT,PGD,0.3,4,17
3842,MDT,PHL,0.1338818249813014,1,17
3843,MDT,PIE,0.20666666666666667,3,17
3844,MDT,SFB,0.311787072243346,5,17
3845,MDT,SRQ,0.19626168224299065,2,17
3846,MDW,ABQ,0.234192037470726,3,81
3847,MDW,ALB,0.3566333808844508,5,81
3848,MDW,ATL,0.22991249005568815,3,81
3849,MDW,AUS,0.2257323377369328,3,81
3850,MDW,AVL,0.2631578947368421,4,81
3851,MDW,BDL,0.36044880785413747,5,81
3852,MDW,BHM,0.28267045454545453,4,81
3853,MDW,BNA,0.24933920704845816,3,81
3854,MDW,BOI,0.1111111111111111,1,81
3855,MDW,BOS,0.29559322033898305,4,81
3856,MDW,BUF,0.3217299578059072,5,81
3857,MDW,BUR,0.27835051546391754,4,81
3858,MDW,BWI,0.276232308443143,4,81
3859,MDW,CHS,0.3380726698262243,5,81
3860,MDW,CLE,0.3142317380352645,5,81
3861,MDW,CLT,0.2727272727272727,4,81
3862,MDW,CMH,0.25261996690568117,4,81
3863,MDW,COS,0.21621621621621623,3,81
3864,MDW,CVG,0.2625656414103526,4,81
3865,MDW,DAL,0.2741609381318237,4,81
3866,MDW,DCA,0.23306595365418895,3,81
3867,MDW,DEN,0.2987529848766251,4,81
3868,MDW,DFW,0.37448559670781895,5,81
3869,MDW,DTW,0.24479600333055787,3,81
3870,MDW,ECP,0.17333333333333334,2,81
3871,MDW,FLL,0.27595628415300544,4,81
3872,MDW,GRR,0.3333333333333333,5,81
3873,MDW,HOU,0.29596174282678,4,81
3874,MDW,IAD,0.2549019607843137,4,81
3875,MDW,IAH,0.27019867549668874,4,81
3876,MDW,JAX,0.22946175637393768,3,81
3877,MDW,LAS,0.3443631039531479,5,81
3878,MDW,LAX,0.3912175648702595,5,81
3879,MDW,LGA,0.2839186691312384,4,81
3880,MDW,LGB,0.2520833333333333,4,81
3881,MDW,MCI,0.250873786407767,4,81
3882,MDW,MCO,0.284304932735426,4,81
3883,MDW,MEM,0.3093220338983051,5,81
3884,MDW,MHT,0.38915470494417864,5,81
3885,MDW,MIA,0.31001727115716754,5,81
3886,MDW,MSP,0.21654221711659966,3,81
3887,MDW,MSY,0.24930747922437674,3,81
3888,MDW,MYR,0.30699774266365687,5,81
3889,MDW,OAK,0.33417402269861285,5,81
3890,MDW,OKC,0.30963665086887837,5,81
3891,MDW,OMA,0.2922804949911609,4,81
3892,MDW,ONT,0.23515981735159816,3,81
3893,MDW,ORF,0.37422360248447206,5,81
3894,MDW,PBI,0.4,5,81
3895,MDW,PDX,0.33072407045009783,5,81
3896,MDW,PGD,0.2616822429906542,4,81
3897,MDW,PHL,0.3271939328277356,5,81
3898,MDW,PHX,0.3081395348837209,5,81
3899,MDW,PIT,0.2719583604424203,4,81
3900,MDW,PNS,0.18421052631578946,2,81
3901,MDW,PVD,0.332421340629275,5,81
3902,MDW,PVU,0.13636363636363635,1,81
3903,MDW,PWM,0.33532934131736525,5,81
3904,MDW,RDU,0.3117101937657961,5,81
3905,MDW,RIC,0.2528,4,81
3906,MDW,RNO,0.17647058823529413,2,81
3907,MDW,ROC,0.30828220858895705,5,81
3908,MDW,RSW,0.3008982035928144,5,81
3909,MDW,SAN,0.2824427480916031,4,81
3910,MDW,SAT,0.26222826086956524,4,81
3911,MDW,SAV,0.3022774327122153,5,81
3912,MDW,SDF,0.2742960944595822,4,81
3913,MDW,SEA,0.3302238805970149,5,81
3914,MDW,SFO,0.39901477832512317,5,81
3915,MDW,SJC,0.34545454545454546,5,81
3916,MDW,SJU,0.24,3,81
3917,MDW,SLC,0.3513870541611625,5,81
3918,MDW,SMF,0.3626373626373626,5,81
3919,MDW,SNA,0.31746031746031744,5,81
3920,MDW,SRQ,0.29902912621359223,4,81
3921,MDW,STL,0.25698560541913634,4,81
3922,MDW,TPA,0.2624456259062349,4,81
3923,MDW,TUL,0.24561403508771928,3,81
3924,MDW,TUS,0.2413793103448276,3,81
3925,MDW,TYS,0.2835820895522388,4,81
3926,MDW,VPS,0.1919191919191919,2,81
3927,MEI,IAH,0.17115384615384616,2,2
3928,MEI,PIB,0.14285714285714285,1,2
3929,MEM,ATL,0.15156418554476808,2,29
3930,MEM,AUS,0.08275862068965517,0,29
3931,MEM,BOS,0.0972972972972973,0,29
3932,MEM,BWI,0.27350427350427353,4,29
3933,MEM,CLT,0.19621175327829043,2,29
3934,MEM,DAL,0.2618556701030928,4,29
3935,MEM,DCA,0.1408839779005525,1,29
3936,MEM,DEN,0.20616287600880412,3,29
3937,MEM,DFW,0.25396180414465663,4,29
3938,MEM,DTW,0.10296191819464035,1,29
3939,MEM,EWR,0.19086021505376344,2,29
3940,MEM,FLL,0.3706293706293706,5,29
3941,MEM,HOU,0.19282511210762332,2,29
3942,MEM,IAH,0.2719821162444113,4,29
3943,MEM,LAS,0.3504531722054381,5,29
3944,MEM,LAX,0.23979591836734693,3,29
3945,MEM,LGA,0.1263089005235602,1,29
3946,MEM,MCO,0.2372670807453416,3,29
3947,MEM,MDW,0.25,3,29
3948,MEM,MIA,0.0967741935483871,0,29
3949,MEM,MSP,0.11378977820636452,1,29
3950,MEM,ORD,0.19600725952813067,2,29
3951,MEM,PHL,0.12084063047285463,1,29
3952,MEM,PHX,0.16995073891625614,2,29
3953,MEM,PIE,0.26804123711340205,4,29
3954,MEM,SFB,0.36363636363636365,5,29
3955,MEM,SLC,0.16030534351145037,2,29
3956,MEM,TPA,0.3181818181818182,5,29
3957,MEM,VPS,0.25,3,29
3958,MFE,BNA,0.15384615384615385,2,6
3959,MFE,DFW,0.1923913043478261,2,6
3960,MFE,IAH,0.14828048235819563,1,6
3961,MFE,LAS,0.26243093922651933,4,6
3962,MFE,LAX,0.25,3,6
3963,MFE,SFB,0.3425925925925926,5,6
3964,MFR,AZA,0.4,5,11
3965,MFR,DEN,0.12419974391805377,1,11
3966,MFR,LAS,0.3695652173913043,5,11
3967,MFR,LAX,0.17777777777777778,2,11
3968,MFR,PDX,0.06976744186046512,0,11
3969,MFR,PHX,0.10613810741687979,1,11
3970,MFR,SAN,0.4,5,11
3971,MFR,SEA,0.10303265940902022,1,11
3972,MFR,SFO,0.12550607287449392,1,11
3973,MFR,SLC,0.07124681933842239,0,11
3974,MFR,SNA,0.26,4,11
3975,MGM,ATL,0.18609406952965235,2,4
3976,MGM,CLT,0.09323116219667944,0,4
3977,MGM,DCA,0.1935483870967742,2,4
3978,MGM,DFW,0.16875,2,4
3979,MHK,DFW,0.11555555555555555,1,2
3980,MHK,ORD,0.12083333333333333,1,2
3981,MHT,BWI,0.16123499142367068,2,12
3982,MHT,CLT,0.147,1,12
3983,MHT,DCA,0.16528162511542013,2,12
3984,MHT,EWR,0.1054739652870494,1,12
3985,MHT,FLL,0.0,0,12
3986,MHT,MCO,0.2404255319148936,3,12
3987,MHT,MDW,0.15789473684210525,2,12
3988,MHT,MYR,0.125,1,12
3989,MHT,ORD,0.1945945945945946,2,12
3990,MHT,PHL,0.09274563820018365,0,12
3991,MHT,RSW,0.2459016393442623,3,12
3992,MHT,TPA,0.35185185185185186,5,12
3993,MIA,ACY,0.0,0,92
3994,MIA,AGS,0.16666666666666666,2,92
3995,MIA,ALB,0.16,2,92
3996,MIA,ATL,0.27457579582106295,4,92
3997,MIA,AUS,0.2655721873491067,4,92
3998,MIA,AVL,0.2,2,92
3999,MIA,BDL,0.29347826086956524,4,92
4000,MIA,BHM,0.17298937784522003,2,92
4001,MIA,BNA,0.2526362038664323,4,92
4002,MIA,BOS,0.28726082578046325,4,92
4003,MIA,BTV,0.047619047619047616,0,92
4004,MIA,BUF,0.0,0,92
4005,MIA,BWI,0.2577527184857028,4,92
4006,MIA,CAE,0.11627906976744186,1,92
4007,MIA,CHA,0.14285714285714285,1,92
4008,MIA,CHS,0.2020330368487929,3,92
4009,MIA,CID,0.0,0,92
4010,MIA,CLE,0.2653061224489796,4,92
4011,MIA,CLL,0.0,0,92
4012,MIA,CLT,0.2519236249643773,4,92
4013,MIA,CMH,0.216255442670537,3,92
4014,MIA,CVG,0.2644628099173554,4,92
4015,MIA,DAL,0.27598566308243727,4,92
4016,MIA,DCA,0.25746924428822493,4,92
4017,MIA,DEN,0.24691865242399344,3,92
4018,MIA,DFW,0.28248453117563066,4,92
4019,MIA,DSM,0.125,1,92
4020,MIA,DTW,0.29793878825733916,4,92
4021,MIA,EGE,0.1509433962264151,2,92
4022,MIA,EWR,0.26813944061613293,4,92
4023,MIA,EYW,0.11665182546749778,1,92
4024,MIA,FLL,0.5,5,92
4025,MIA,GNV,0.18384401114206128,2,92
4026,MIA,GRR,0.16666666666666666,2,92
4027,MIA,GSO,0.25063291139240507,4,92
4028,MIA,GSP,0.20771513353115728,3,92
4029,MIA,HOU,0.2582469368520264,4,92
4030,MIA,HPN,0.24822695035460993,3,92
4031,MIA,HSV,0.5,5,92
4032,MIA,IAD,0.1549636803874092,2,92
4033,MIA,IAH,0.246078431372549,3,92
4034,MIA,ICT,0.6666666666666666,5,92
4035,MIA,ILM,0.0,0,92
4036,MIA,IND,0.2524137931034483,4,92
4037,MIA,JAC,0.12698412698412698,1,92
4038,MIA,JAN,0.0,0,92
4039,MIA,JAX,0.20462232243517475,3,92
4040,MIA,JFK,0.28159576125915536,4,92
4041,MIA,LAS,0.3261117445838084,5,92
4042,MIA,LAX,0.279320987654321,4,92
4043,MIA,LEX,0.0,0,92
4044,MIA,LGA,0.2695325827362675,4,92
4045,MIA,LIT,0.2112676056338028,3,92
4046,MIA,MCI,0.40966921119592875,5,92
4047,MIA,MCO,0.23536863440587788,3,92
4048,MIA,MDW,0.24766751484308736,3,92
4049,MIA,MEM,0.30617283950617286,5,92
4050,MIA,MKE,0.3333333333333333,5,92
4051,MIA,MSN,0.3157894736842105,5,92
4052,MIA,MSP,0.24117053481331988,3,92
4053,MIA,MSY,0.2450523864959255,3,92
4054,MIA,OKC,0.26811594202898553,4,92
4055,MIA,OMA,0.3958333333333333,5,92
4056,MIA,ORD,0.23648493213710606,3,92
4057,MIA,ORF,0.2911694510739857,4,92
4058,MIA,PDX,0.28205128205128205,4,92
4059,MIA,PHL,0.26684476105669336,4,92
4060,MIA,PHX,0.24834437086092714,3,92
4061,MIA,PIT,0.26875,4,92
4062,MIA,PNS,0.1521951219512195,2,92
4063,MIA,PVD,0.13636363636363635,1,92
4064,MIA,PWM,0.22727272727272727,3,92
4065,MIA,RDU,0.2748772869254797,4,92
4066,MIA,RIC,0.3609022556390977,5,92
4067,MIA,ROC,0.25,3,92
4068,MIA,SAN,0.3887468030690537,5,92
4069,MIA,SAT,0.308,5,92
4070,MIA,SAV,0.20132013201320131,3,92
4071,MIA,SDF,0.30078125,5,92
4072,MIA,SEA,0.2681704260651629,4,92
4073,MIA,SFO,0.3229317851959361,5,92
4074,MIA,SJU,0.23074380165289257,3,92
4075,MIA,SLC,0.2,2,92
4076,MIA,STL,0.29484029484029484,4,92
4077,MIA,STT,0.14915254237288136,1,92
4078,MIA,STX,0.22607260726072606,3,92
4079,MIA,SYR,0.125,1,92
